"year" "id"
"1063" "1993" "old_428"
"1064" "1993" "old_626"
"1065" "1993" "old_619"
"1066" "1993" "old_218"
"1067" "1993" "old_103"
"1068" "1993" "old_96"
"1069" "1993" "old_186"
"1070" "1993" "old_366"
"1071" "1993" "old_203"
"1072" "1993" "old_290"
"1073" "1993" "old_625"
"1074" "1993" "old_212"
"1075" "1993" "old_245"
"1076" "1993" "old_639"
"1077" "1993" "old_283"
"1078" "1993" "old_213"
"1079" "1993" "old_229"
"1080" "1993" "old_262"
"1081" "1993" "old_657"
"1082" "1993" "old_645"
"1083" "1993" "old_656"
"1084" "1993" "old_655"
"1085" "1993" "old_216"
"1086" "1993" "old_751"
"1087" "1993" "old_102"
"1088" "1993" "old_695"
"1089" "1993" "old_753"
"1090" "1993" "old_544"
"1091" "1994" "old_462"
"1092" "1994" "old_111"
"1093" "1994" "old_566"
"1094" "1994" "old_288"
"1095" "1994" "old_241"
"1096" "1994" "old_459"
"1097" "1994" "old_425"
"1098" "1994" "old_659"
"1099" "1994" "old_263"
"1100" "1994" "old_645"
"1101" "1994" "old_281"
"1102" "1994" "old_119"
"1103" "1994" "old_120"
"1104" "1994" "old_655"
"1105" "1994" "old_574"
"1106" "1994" "old_245"
"1107" "1994" "old_390"
"1108" "1994" "old_171"
"1109" "1994" "old_242"
"1110" "1994" "old_210"
"1111" "1994" "old_188"
"1112" "1994" "old_488"
"1113" "1994" "old_211"
"1114" "1994" "old_448"
"1115" "1994" "old_468"
"1116" "1994" "old_100"
"1117" "1994" "old_227"
"1118" "1994" "old_197"
"1119" "1994" "old_391"
"1120" "1994" "old_617"
"1121" "1994" "old_579"
"1122" "1994" "old_467"
"1123" "1994" "old_777"
"1124" "1994" "old_6"
"1125" "1994" "old_441"
"1126" "1994" "old_7"
"1127" "1994" "old_167"
"1128" "1994" "old_660"
"1129" "1994" "old_260"
"1130" "1994" "old_224"
"1131" "1994" "old_287"
"1132" "1994" "old_74"
"1133" "1994" "old_72"
"1134" "1994" "old_473"
"1135" "1994" "old_1"
"1136" "1994" "old_226"
"1137" "1994" "old_208"
"1138" "1994" "old_523"
"1139" "1994" "old_543"
"1140" "1994" "old_648"
"1141" "1994" "old_289"
"1142" "1994" "old_102"
"1143" "1994" "old_615"
"1144" "1994" "old_278"
"1145" "1994" "old_290"
"1146" "1994" "old_628"
"1147" "1994" "old_421"
"1148" "1994" "old_179"
"1149" "1994" "old_524"
"1150" "1994" "old_409"
"1151" "1994" "old_527"
"1152" "1994" "old_109"
"1153" "1994" "old_254"
"1154" "1994" "old_209"
"1155" "1994" "old_437"
"1156" "1994" "old_95"
"1157" "1994" "old_405"
"1158" "1994" "old_622"
"1159" "1994" "old_433"
"1160" "1994" "old_442"
"1161" "1994" "old_619"
"1162" "1994" "old_451"
"1163" "1994" "old_127"
"1164" "1994" "old_623"
"1165" "1994" "old_99"
"1166" "1994" "old_285"
"1167" "1994" "old_661"
"1168" "1994" "old_223"
"1169" "1994" "old_264"
"1170" "1994" "old_460"
"1171" "1994" "old_616"
"1172" "1994" "old_261"
"1173" "1994" "old_626"
"1174" "1994" "old_244"
"1175" "1994" "old_384"
"1176" "1994" "old_398"
"1177" "1994" "old_372"
"1178" "1994" "old_436"
"1179" "1994" "old_176"
"1180" "1994" "old_240"
"1181" "1994" "old_489"
"1182" "1994" "old_461"
"1183" "1994" "old_440"
"1184" "1994" "old_272"
"1185" "1994" "old_399"
"1186" "1994" "old_590"
"1187" "1994" "old_413"
"1188" "1994" "old_268"
"1189" "1994" "old_178"
"1190" "1994" "old_193"
"1191" "1994" "old_621"
"1192" "1994" "old_657"
"1193" "1994" "old_238"
"1194" "1994" "old_826"
"1195" "1994" "old_533"
"1196" "1994" "old_649"
"1197" "1994" "old_817"
"1198" "1994" "old_456"
"1199" "1994" "old_654"
"1200" "1994" "old_380"
"1201" "1994" "old_445"
"1202" "1994" "old_455"
"1203" "1994" "old_469"
"1204" "1994" "old_438"
"1205" "1994" "old_228"
"1206" "1994" "old_133"
"1207" "1994" "old_458"
"1208" "1994" "old_277"
"1209" "1994" "old_400"
"1210" "1994" "old_291"
"1211" "1994" "old_229"
"1212" "1994" "old_641"
"1213" "1994" "old_640"
"1214" "1994" "old_439"
"1215" "1994" "old_443"
"1216" "1994" "old_544"
"1217" "1994" "old_257"
"1218" "1994" "old_251"
"1219" "1994" "old_656"
"1220" "1994" "old_279"
"1221" "1994" "old_270"
"1222" "1994" "old_49"
"1223" "1994" "old_457"
"1224" "1994" "old_54"
"1225" "1994" "old_407"
"1226" "1994" "old_147"
"1227" "1994" "old_450"
"1228" "1994" "old_625"
"1229" "1994" "old_381"
"1230" "1994" "old_262"
"1231" "1994" "old_280"
"1232" "1994" "old_416"
"1233" "1994" "old_117"
"1234" "1994" "old_431"
"1235" "1994" "old_96"
"1236" "1994" "old_662"
"1237" "1994" "old_248"
"1238" "1994" "old_430"
"1239" "1994" "old_378"
"1240" "1994" "old_525"
"1241" "1994" "old_396"
"1242" "1994" "old_414"
"1243" "1994" "old_453"
"1244" "1994" "old_404"
"1245" "1994" "old_464"
"1246" "1994" "old_386"
"1247" "1994" "old_103"
"1248" "1994" "old_466"
"1249" "1994" "old_435"
"1250" "1994" "old_146"
"1251" "1994" "old_444"
"1252" "1994" "old_274"
"1253" "1994" "old_452"
"1254" "1994" "old_283"
"1255" "1994" "old_618"
"1256" "1994" "old_418"
"1257" "1995" "old_623"
"1258" "1995" "old_626"
"1259" "1995" "old_4"
"1260" "1995" "old_2"
"1261" "1995" "old_252"
"1262" "1995" "old_622"
"1263" "1995" "old_251"
"1264" "1995" "old_653"
"1265" "1995" "old_659"
"1266" "1995" "old_133"
"1267" "1995" "old_290"
"1268" "1995" "old_652"
"1269" "1995" "old_655"
"1270" "1995" "old_618"
"1271" "1995" "old_615"
"1272" "1995" "old_629"
"1273" "1995" "old_661"
"1274" "1995" "old_277"
"1275" "1995" "old_645"
"1276" "1995" "old_624"
"1277" "1995" "old_473"
"1278" "1995" "old_283"
"1279" "1995" "old_642"
"1280" "1995" "old_660"
"1281" "1995" "old_616"
"1282" "1995" "old_621"
"1283" "1995" "old_272"
"1284" "1995" "old_662"
"1285" "1995" "old_620"
"1286" "1995" "old_275"
"1287" "1995" "old_278"
"1288" "1995" "old_287"
"1289" "1995" "old_284"
"1290" "1995" "old_281"
"1291" "1995" "old_656"
"1292" "1996" "old_4069"
"1293" "1996" "old_4080"
"1294" "1996" "old_4081"
"1295" "1996" "old_4039"
"1296" "1996" "old_211"
"1297" "1996" "old_4083"
"1298" "1996" "old_4040"
"1299" "1996" "old_4019"
"1300" "1996" "old_4017"
"1301" "1996" "old_4082"
"1302" "1996" "old_4026"
"1303" "1996" "old_52"
"1304" "1996" "old_4028"
"1305" "1996" "old_4009"
"1306" "1996" "old_380"
"1307" "1996" "old_4"
"1308" "1996" "old_4031"
"1309" "1996" "old_269"
"1310" "1996" "old_4074"
"1311" "1996" "old_4013"
"1312" "1996" "old_4042"
"1313" "1996" "old_4059"
"1314" "1996" "old_275"
"1315" "1996" "old_4024"
"1316" "1996" "old_58"
"1317" "1996" "old_4060"
"1318" "1996" "old_290"
"1319" "1996" "old_246"
"1320" "1996" "old_70"
"1321" "1996" "old_4037"
"1322" "1996" "old_426"
"1323" "1996" "old_4027"
"1324" "1996" "old_248"
"1325" "1996" "old_4022"
"1326" "1996" "old_131"
"1327" "1996" "old_283"
"1328" "1996" "old_4005"
"1329" "1996" "old_4008"
"1330" "1996" "old_238"
"1331" "1996" "old_4041"
"1332" "1996" "old_4057"
"1333" "1996" "old_4044"
"1334" "1996" "old_4023"
"1335" "1996" "old_185"
"1336" "1996" "old_4079"
"1337" "1996" "old_4077"
"1338" "1996" "old_4053"
"1339" "1996" "old_4054"
"1340" "1996" "old_4078"
"1341" "1996" "old_4068"
"1342" "1996" "old_4071"
"1343" "1996" "old_4003"
"1344" "1996" "old_4055"
"1345" "1996" "old_4067"
"1346" "1996" "old_4025"
"1347" "1996" "old_4062"
"1348" "1996" "old_4089"
"1349" "1996" "old_4014"
"1350" "1996" "old_4000"
"1351" "1996" "old_204"
"1352" "1996" "old_4006"
"1353" "1996" "old_4046"
"1354" "1996" "old_4070"
"1355" "1996" "old_823"
"1356" "1996" "old_4072"
"1357" "1996" "old_544"
"1358" "1996" "old_4084"
"1359" "1996" "old_4020"
"1360" "1996" "old_4066"
"1361" "1996" "old_4047"
"1362" "1996" "old_4015"
"1363" "1996" "old_4035"
"1364" "1996" "old_4038"
"1365" "1996" "old_4075"
"1366" "1996" "old_4032"
"1367" "1996" "old_4043"
"1368" "1996" "old_4004"
"1369" "1996" "old_8"
"1370" "1996" "old_4045"
"1371" "1996" "old_4034"
"1372" "1996" "old_4007"
"1373" "1996" "old_4030"
"1374" "1996" "old_4016"
"1375" "1996" "old_4076"
"1376" "1996" "old_262"
"1377" "1996" "old_4011"
"1378" "1996" "old_4085"
"1379" "1996" "old_4063"
"1380" "1996" "old_4036"
"1381" "1996" "old_4090"
"1382" "1996" "old_450"
"1383" "1996" "old_4012"
"1384" "1996" "old_4050"
"1385" "1996" "old_4088"
"1386" "1996" "old_276"
"1387" "1996" "old_277"
"1388" "1996" "old_4018"
"1389" "1996" "old_4052"
"1390" "1996" "old_4002"
"1391" "1996" "old_257"
"1392" "1996" "old_4051"
"1393" "1996" "old_217"
"1394" "1996" "old_4086"
"1395" "1996" "old_4058"
"1396" "1996" "old_286"
"1397" "1996" "old_4087"
"1398" "1996" "old_4048"
"1399" "1996" "old_4021"
"1400" "1996" "old_4049"
"1401" "1996" "old_4001"
"1402" "1996" "old_285"
"1403" "1996" "old_4033"
"1404" "1996" "old_4010"
"1405" "1996" "old_4029"
"1406" "1996" "old_438"
"1407" "1996" "old_64"
"1408" "1996" "old_4061"
"1409" "1996" "old_810"
"1410" "1996" "old_451"
"1411" "1996" "old_4065"
"1412" "1996" "old_4073"
"1413" "1996" "old_209"
"1414" "1996" "old_242"
"1415" "1996" "old_133"
"1416" "2006" "new_17"
"1417" "2006" "new_55"
"1418" "2006" "new_16"
"1419" "2006" "new_94"
"1420" "2006" "new_8"
"1421" "2006" "new_6"
"1422" "2006" "new_12"
"1423" "2006" "new_93"
"1424" "2006" "new_66"
"1425" "2006" "new_72"
"1426" "2006" "new_73"
"1427" "2006" "new_65"
"1428" "2006" "new_69"
"1429" "2006" "new_64"
"1430" "2006" "new_46"
"1431" "2006" "new_5"
"1432" "2006" "new_27"
"1433" "2006" "new_26"
"1434" "2006" "new_2"
"1435" "2006" "new_57"
"1436" "2006" "new_71"
"1437" "2006" "new_67"
"1438" "2006" "new_3"
"1439" "2006" "new_68"
"1440" "2006" "new_122"
"1441" "2006" "new_91"
"1442" "2006" "new_152"
"1443" "2006" "new_151"
"1444" "2006" "new_145"
"1445" "2006" "new_156"
"1446" "2006" "new_144"
"1447" "2006" "new_143"
"1448" "2006" "new_155"
"1449" "2006" "new_149"
"1450" "2006" "new_148"
"1451" "2006" "new_146"
"1452" "2006" "new_36"
"1453" "2006" "new_47"
"1454" "2006" "new_15"
"1455" "2006" "new_29"
"1456" "2006" "new_19"
"1457" "2006" "new_70"
"1458" "2006" "new_18"
"1459" "2006" "new_32"
"1460" "2006" "new_53"
"1461" "2006" "new_48"
"1462" "2006" "new_31"
"1463" "2006" "new_50"
"1464" "2006" "new_60"
"1465" "2006" "new_24"
"1466" "2006" "new_20"
"1467" "2006" "new_97"
"1468" "2006" "new_10"
"1469" "2006" "new_35"
"1470" "2006" "new_90"
"1471" "2006" "new_37"
"1472" "2006" "new_21"
"1473" "2006" "new_153"
"1474" "2006" "new_154"
"1475" "2006" "new_13"
"1476" "2006" "new_141"
"1477" "2006" "new_142"
"1478" "2006" "new_39"
"1479" "2006" "new_11"
"1480" "2006" "new_38"
"1481" "2006" "new_147"
"1482" "2006" "new_140"
"1483" "2006" "new_139"
"1484" "2006" "new_79"
"1485" "2006" "new_76"
"1486" "2006" "new_83"
"1487" "2006" "new_59"
"1488" "2006" "new_82"
"1489" "2006" "new_85"
"1490" "2006" "new_80"
"1491" "2006" "new_54"
"1492" "2006" "new_74"
"1493" "2006" "new_61"
"1494" "2006" "new_63"
"1495" "2006" "new_58"
"1496" "2006" "new_78"
"1497" "2006" "new_81"
"1498" "2006" "new_150"
"1499" "2006" "new_75"
"1500" "2006" "new_84"
"1501" "2006" "new_56"
"1502" "2006" "new_77"
"1503" "2007" "new_35"
"1504" "2007" "new_98"
"1505" "2007" "new_100"
"1506" "2007" "new_91"
"1507" "2007" "new_48"
"1508" "2007" "new_22"
"1509" "2007" "new_10"
"1510" "2007" "new_54"
"1511" "2007" "new_27"
"1512" "2007" "new_20"
"1513" "2007" "new_93"
"1514" "2007" "new_211"
"1515" "2007" "new_4"
"1516" "2007" "new_102"
"1517" "2007" "new_18"
"1518" "2007" "new_97"
"1519" "2007" "new_14"
"1520" "2007" "new_46"
"1521" "2007" "new_9"
"1522" "2007" "new_103"
"1523" "2007" "new_99"
"1524" "2007" "new_26"
"1525" "2007" "new_19"
"1526" "2007" "new_55"
"1527" "2007" "new_95"
"1528" "2007" "new_17"
"1529" "2007" "new_37"
"1530" "2007" "new_13"
"1531" "2007" "new_49"
"1532" "2007" "new_57"
"1533" "2007" "new_108"
"1534" "2007" "new_84"
"1535" "2007" "new_92"
"1536" "2007" "new_24"
"1537" "2007" "new_104"
"1538" "2007" "new_90"
"1539" "2007" "new_107"
"1540" "2007" "new_109"
"1541" "2007" "new_116"
"1542" "2007" "new_53"
"1543" "2007" "new_113"
"1544" "2007" "new_63"
"1545" "2007" "new_96"
"1546" "2007" "new_11"
"1547" "2007" "new_6"
"1548" "2007" "new_23"
"1549" "2007" "new_94"
"1550" "2007" "new_39"
"1551" "2007" "new_120"
"1552" "2007" "new_12"
"1553" "2007" "new_47"
"1554" "2007" "new_52"
"1555" "2007" "new_110"
"1556" "2007" "new_114"
"1557" "2007" "new_38"
"1558" "2007" "new_119"
"1559" "2007" "new_30"
"1560" "2007" "new_29"
"1561" "2007" "new_2"
"1562" "2007" "new_3"
"1563" "2007" "new_126"
"1564" "2007" "new_118"
"1565" "2007" "new_101"
"1566" "2007" "new_117"
"1567" "2007" "new_25"
"1568" "2007" "new_85"
"1569" "2007" "new_106"
"1570" "2007" "new_16"
"1571" "2007" "new_31"
"1572" "2007" "new_7"
"1573" "2007" "new_56"
"1574" "2007" "new_75"
"1575" "2007" "new_124"
"1576" "2007" "new_105"
"1577" "2007" "new_61"
"1578" "2007" "new_15"
"1579" "2007" "new_115"
"1580" "2007" "new_8"
"1581" "2007" "new_34"
"1582" "2007" "new_128"
"1583" "2007" "new_121"
"1584" "2007" "new_129"
"1585" "2007" "new_130"
"1586" "2007" "new_122"
"1587" "2007" "new_50"
"1588" "2007" "new_131"
"1589" "2007" "new_112"
"1590" "2007" "new_36"
"1591" "2007" "new_59"
"1592" "2007" "new_111"
"1593" "2007" "new_132"
"1594" "2007" "new_123"
"1595" "2007" "new_125"
"1596" "2008" "new_27"
"1597" "2008" "new_118"
"1598" "2008" "new_35"
"1599" "2008" "new_121"
"1600" "2008" "new_21"
"1601" "2008" "new_22"
"1602" "2008" "new_48"
"1603" "2008" "new_20"
"1604" "2008" "new_38"
"1605" "2008" "new_54"
"1606" "2008" "new_18"
"1607" "2008" "new_4"
"1608" "2008" "new_97"
"1609" "2008" "new_120"
"1610" "2008" "new_113"
"1611" "2008" "new_15"
"1612" "2008" "new_107"
"1613" "2008" "new_13"
"1614" "2008" "new_8"
"1615" "2008" "new_56"
"1616" "2008" "new_92"
"1617" "2008" "new_26"
"1618" "2008" "new_12"
"1619" "2008" "new_16"
"1620" "2008" "new_10"
"1621" "2008" "new_105"
"1622" "2008" "new_19"
"1623" "2008" "new_50"
"1624" "2008" "new_109"
"1625" "2008" "new_53"
"1626" "2008" "new_9"
"1627" "2008" "new_24"
"1628" "2008" "new_31"
"1629" "2008" "new_114"
"1630" "2008" "new_102"
"1631" "2008" "new_17"
"1632" "2008" "new_123"
"1633" "2008" "new_110"
"1634" "2008" "new_84"
"1635" "2008" "new_75"
"1636" "2008" "new_115"
"1637" "2008" "new_100"
"1638" "2008" "new_23"
"1639" "2008" "new_30"
"1640" "2008" "new_103"
"1641" "2008" "new_61"
"1642" "2008" "new_52"
"1643" "2008" "new_39"
"1644" "2008" "new_94"
"1645" "2008" "new_91"
"1646" "2008" "new_95"
"1647" "2008" "new_98"
"1648" "2008" "new_14"
"1649" "2008" "new_37"
"1650" "2008" "new_211"
"1651" "2008" "new_25"
"1652" "2008" "new_36"
"1653" "2008" "new_117"
"1654" "2008" "new_33"
"1655" "2008" "new_137"
"1656" "2008" "new_106"
"1657" "2008" "new_134"
"1658" "2008" "new_101"
"1659" "2008" "new_132"
"1660" "2008" "new_116"
"1661" "2008" "new_125"
"1662" "2008" "new_138"
"1663" "2008" "new_29"
"1664" "2008" "new_133"
"1665" "2008" "new_111"
"1666" "2008" "new_49"
"1667" "2008" "new_122"
"1668" "2008" "new_135"
"1669" "2008" "new_6"
"1670" "2008" "new_57"
"1671" "2008" "new_93"
"1672" "2008" "new_131"
"1673" "2008" "new_129"
"1674" "2008" "new_99"
"1675" "2008" "new_112"
"1676" "2009" "new_54"
"1677" "2009" "new_122"
"1678" "2009" "new_120"
"1679" "2009" "new_10"
"1680" "2009" "new_22"
"1681" "2009" "new_19"
"1682" "2009" "new_211"
"1683" "2009" "new_15"
"1684" "2009" "new_102"
"1685" "2009" "new_4"
"1686" "2009" "new_110"
"1687" "2009" "new_23"
"1688" "2009" "new_91"
"1689" "2009" "new_93"
"1690" "2009" "new_16"
"1691" "2009" "new_98"
"1692" "2009" "new_133"
"1693" "2009" "new_37"
"1694" "2009" "new_95"
"1695" "2009" "new_94"
"1696" "2009" "new_9"
"1697" "2009" "new_90"
"1698" "2009" "new_39"
"1699" "2009" "new_128"
"1700" "2009" "new_75"
"1701" "2009" "new_35"
"1702" "2009" "new_129"
"1703" "2009" "new_117"
"1704" "2009" "new_24"
"1705" "2009" "new_3"
"1706" "2009" "new_137"
"1707" "2009" "new_2"
"1708" "2009" "new_118"
"1709" "2009" "new_135"
"1710" "2009" "new_103"
"1711" "2009" "new_53"
"1712" "2009" "new_108"
"1713" "2009" "new_48"
"1714" "2009" "new_84"
"1715" "2009" "new_115"
"1716" "2009" "new_12"
"1717" "2009" "new_112"
"1718" "2009" "new_21"
"1719" "2009" "new_134"
"1720" "2009" "new_27"
"1721" "2009" "new_17"
"1722" "2009" "new_52"
"1723" "2009" "new_113"
"1724" "2009" "new_130"
"1725" "2009" "new_60"
"1726" "2009" "new_26"
"1727" "2009" "new_20"
"1728" "2009" "new_99"
"1729" "2009" "new_56"
"1730" "2009" "new_50"
"1731" "2009" "new_111"
"1732" "2009" "new_6"
"1733" "2009" "new_61"
"1734" "2009" "new_109"
"1735" "2010" "new_37"
"1736" "2010" "new_35"
"1737" "2010" "new_21"
"1738" "2010" "new_55"
"1739" "2010" "new_20"
"1740" "2010" "new_9"
"1741" "2010" "new_113"
"1742" "2010" "new_111"
"1743" "2010" "new_26"
"1744" "2010" "new_54"
"1745" "2010" "new_49"
"1746" "2010" "new_130"
"1747" "2010" "new_134"
"1748" "2010" "new_38"
"1749" "2010" "new_103"
"1750" "2010" "new_112"
"1751" "2010" "new_96"
"1752" "2010" "new_118"
"1753" "2010" "new_109"
"1754" "2010" "new_100"
"1755" "2010" "new_22"
"1756" "2010" "new_16"
"1757" "2010" "new_137"
"1758" "2010" "new_3"
"1759" "2010" "new_50"
"1760" "2010" "new_114"
"1761" "2010" "new_6"
"1762" "2010" "new_24"
"1763" "2010" "new_10"
"1764" "2010" "new_84"
"1765" "2010" "new_75"
"1766" "2010" "new_90"
"1767" "2010" "new_91"
"1768" "2010" "new_14"
"1769" "2010" "new_99"
"1770" "2010" "new_117"
"1771" "2010" "new_108"
"1772" "2010" "new_60"
"1773" "2010" "new_7"
"1774" "2010" "new_94"
"1775" "2010" "new_27"
"1776" "2010" "new_121"
"1777" "2010" "new_133"
"1778" "2010" "new_102"
"1779" "2010" "new_36"
"1780" "2010" "new_106"
"1781" "2010" "new_120"
"1782" "2010" "new_98"
"1783" "2010" "new_13"
"1784" "2010" "new_132"
"1785" "2010" "new_2"
"1786" "2010" "new_138"
"1787" "2010" "new_56"
"1788" "2010" "new_19"
"1789" "2010" "new_135"
"1790" "2010" "new_85"
"1791" "2010" "new_25"
"1792" "2010" "new_107"
"1793" "2010" "new_93"
"1794" "2010" "new_59"
"1795" "2010" "new_12"
"1796" "2010" "new_125"
"1797" "2010" "new_115"
"1798" "2010" "new_128"
"1799" "2010" "new_92"
"1800" "2010" "new_123"
"1801" "2010" "new_18"
"1802" "2010" "new_101"
"1803" "2010" "new_104"
"1804" "2010" "new_30"
"1805" "2010" "new_53"
"1806" "2010" "new_15"
"1807" "2010" "new_131"
"1808" "2010" "new_97"
"1809" "2011" "new_116"
"1810" "2011" "new_10"
"1811" "2011" "new_22"
"1812" "2011" "new_26"
"1813" "2011" "new_52"
"1814" "2011" "new_115"
"1815" "2011" "new_130"
"1816" "2011" "new_9"
"1817" "2011" "new_215"
"1818" "2011" "new_2"
"1819" "2011" "new_21"
"1820" "2011" "new_212"
"1821" "2011" "new_118"
"1822" "2011" "new_49"
"1823" "2011" "new_217"
"1824" "2011" "new_120"
"1825" "2011" "new_35"
"1826" "2011" "new_20"
"1827" "2011" "new_18"
"1828" "2011" "new_109"
"1829" "2011" "new_24"
"1830" "2011" "new_39"
"1831" "2011" "new_121"
"1832" "2011" "new_93"
"1833" "2011" "new_97"
"1834" "2011" "new_95"
"1835" "2011" "new_48"
"1836" "2011" "new_117"
"1837" "2011" "new_102"
"1838" "2011" "new_59"
"1839" "2011" "new_7"
"1840" "2011" "new_84"
"1841" "2011" "new_34"
"1842" "2011" "new_101"
"1843" "2011" "new_33"
"1844" "2011" "new_98"
"1845" "2011" "new_96"
"1846" "2011" "new_136"
"1847" "2011" "new_8"
"1848" "2011" "new_128"
"1849" "2011" "new_13"
"1850" "2011" "new_4"
"1851" "2011" "new_94"
"1852" "2011" "new_111"
"1853" "2011" "new_3"
"1854" "2011" "new_211"
"1855" "2011" "new_38"
"1856" "2011" "new_216"
"1857" "2011" "new_214"
"1858" "2011" "new_12"
"1859" "2011" "new_133"
"1860" "2011" "new_228"
"1861" "2011" "new_114"
"1862" "2011" "new_53"
"1863" "2011" "new_15"
"1864" "2011" "new_54"
"1865" "2011" "new_213"
"1866" "2011" "new_14"
"1867" "2011" "new_90"
"1868" "2011" "new_56"
"1869" "2011" "new_92"
"1870" "2011" "new_55"
"1871" "2011" "new_221"
"1872" "2011" "new_223"
"1873" "2011" "new_222"
"1874" "2011" "new_31"
"1875" "2011" "new_219"
"1876" "2011" "new_227"
"1877" "2011" "new_225"
"1878" "2011" "new_226"
"1879" "2011" "new_25"
"1880" "2011" "new_99"
"1881" "2011" "new_107"
"1882" "2011" "new_224"
"1883" "2011" "new_125"
"1884" "2011" "new_104"
"1885" "2011" "new_220"
"1886" "2011" "new_61"
"1887" "2011" "new_123"
"1888" "2011" "new_50"
"1889" "2011" "new_27"
"1890" "2011" "new_43"
"1891" "2011" "new_85"
"1892" "2011" "new_138"
"1893" "2011" "new_112"
"1894" "2012" "new_54"
"1895" "2012" "new_37"
"1896" "2012" "new_22"
"1897" "2012" "new_118"
"1898" "2012" "new_221"
"1899" "2012" "new_238"
"1900" "2012" "new_55"
"1901" "2012" "new_102"
"1902" "2012" "new_35"
"1903" "2012" "new_93"
"1904" "2012" "new_48"
"1905" "2012" "new_120"
"1906" "2012" "new_233"
"1907" "2012" "new_213"
"1908" "2012" "new_224"
"1909" "2012" "new_20"
"1910" "2012" "new_3"
"1911" "2012" "new_9"
"1912" "2012" "new_49"
"1913" "2012" "new_237"
"1914" "2012" "new_84"
"1915" "2012" "new_38"
"1916" "2012" "new_128"
"1917" "2012" "new_138"
"1918" "2012" "new_98"
"1919" "2012" "new_12"
"1920" "2012" "new_26"
"1921" "2012" "new_31"
"1922" "2012" "new_229"
"1923" "2012" "new_15"
"1924" "2012" "new_57"
"1925" "2012" "new_234"
"1926" "2012" "new_60"
"1927" "2012" "new_33"
"1928" "2012" "new_223"
"1929" "2012" "new_115"
"1930" "2012" "new_18"
"1931" "2012" "new_112"
"1932" "2012" "new_96"
"1933" "2012" "new_100"
"1934" "2012" "new_4"
"1935" "2012" "new_10"
"1936" "2012" "new_226"
"1937" "2012" "new_53"
"1938" "2012" "new_39"
"1939" "2012" "new_14"
"1940" "2012" "new_109"
"1941" "2012" "new_103"
"1942" "2012" "new_217"
"1943" "2012" "new_25"
"1944" "2012" "new_117"
"1945" "2012" "new_16"
"1946" "2012" "new_239"
"1947" "2012" "new_230"
"1948" "2012" "new_6"
"1949" "2012" "new_235"
"1950" "2012" "new_24"
"1951" "2012" "new_91"
"1952" "2012" "new_133"
"1953" "2012" "new_231"
"1954" "2012" "new_122"
"1955" "2012" "new_130"
"1956" "2012" "new_241"
"1957" "2012" "new_52"
"1958" "2012" "new_13"
"1959" "2012" "new_110"
"1960" "2012" "new_27"
"1961" "2012" "new_29"
"1962" "2012" "new_136"
"1963" "2012" "new_219"
"1964" "2012" "new_227"
"1965" "2012" "new_8"
"1966" "2012" "new_111"
"1967" "2012" "new_123"
"1968" "2012" "new_125"
"1969" "2012" "new_95"
"1970" "2012" "new_30"
"1971" "2012" "new_135"
"1972" "2012" "new_232"
"1973" "2012" "new_108"
"1974" "2012" "new_94"
"1975" "2012" "new_244"
"1976" "2012" "new_220"
"1977" "2012" "new_216"
"1978" "2012" "new_106"
"1979" "2012" "new_85"
"1980" "2012" "new_75"
"1981" "2012" "new_101"
"1982" "2012" "new_43"
"1983" "2012" "new_236"
"1984" "2012" "new_242"
"1985" "2012" "new_36"
"1986" "2012" "new_7"
"1987" "2012" "new_222"
"1988" "2012" "new_107"
"1989" "2012" "new_240"
"1990" "2012" "new_21"
"1991" "2012" "new_59"
"1992" "2012" "new_116"
"1993" "2012" "new_56"
"1994" "2012" "new_245"
"1995" "2012" "new_134"
"1996" "2012" "new_61"
"1997" "2012" "new_50"
"1998" "2012" "new_243"
"1999" "2012" "new_246"
"2000" "2012" "new_137"
"2001" "2012" "new_97"
"2002" "2012" "new_90"
"2003" "2012" "new_121"
"2004" "2013" "new_13"
"2005" "2013" "new_15"
"2006" "2013" "new_43"
"2007" "2013" "new_136"
"2008" "2013" "new_231"
"2009" "2013" "new_241"
"2010" "2013" "new_36"
"2011" "2013" "new_9"
"2012" "2013" "new_230"
"2013" "2013" "new_114"
"2014" "2013" "new_130"
"2015" "2013" "new_239"
"2016" "2013" "new_108"
"2017" "2013" "new_250"
"2018" "2013" "new_2"
"2019" "2013" "new_112"
"2020" "2013" "new_249"
"2021" "2013" "new_128"
"2022" "2013" "new_30"
"2023" "2013" "new_3"
"2024" "2013" "new_57"
"2025" "2013" "new_22"
"2026" "2013" "new_102"
"2027" "2013" "new_111"
"2028" "2013" "new_225"
"2029" "2013" "new_29"
"2030" "2013" "new_54"
"2031" "2013" "new_48"
"2032" "2013" "new_94"
"2033" "2013" "new_212"
"2034" "2013" "new_84"
"2035" "2013" "new_248"
"2036" "2013" "new_10"
"2037" "2013" "new_98"
"2038" "2013" "new_93"
"2039" "2013" "new_90"
"2040" "2013" "new_26"
"2041" "2013" "new_126"
"2042" "2013" "new_211"
"2043" "2013" "new_39"
"2044" "2013" "new_252"
"2045" "2013" "new_106"
"2046" "2013" "new_109"
"2047" "2013" "new_247"
"2048" "2013" "new_217"
"2049" "2013" "new_117"
"2050" "2013" "new_60"
"2051" "2013" "new_46"
"2052" "2013" "new_133"
"2053" "2013" "new_21"
"2054" "2013" "new_216"
"2055" "2013" "new_121"
