"year"	"id"	"data"	"FFD_corr"	"FFD_action"	"grazing"	"shoot_vol"	"shoot_vol_action"	"cum_n_fl"	"cum_n_fl_action"	"n_fr"	"n_ovules"	"total_n_seeds"	"total_n_intact_seeds"	"FFD"	"FFD_imputed"
"2528"	2015	177	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2529"	2015	178	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2530"	2015	179	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2531"	2015	180	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2532"	2015	181	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2533"	2015	182	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2534"	2015	183	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2535"	2015	184	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2536"	2015	185	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2537"	2015	186	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2538"	2015	187	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2539"	2015	188	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2540"	2015	189	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2541"	2015	190	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2542"	2015	191	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2543"	2015	192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2544"	2015	193	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2545"	2015	194	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2546"	2015	195	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2547"	2015	196	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2548"	2015	197	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2549"	2015	198	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2550"	2015	199	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2551"	2015	200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2552"	2015	201	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2553"	2015	202	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2554"	2015	203	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2555"	2015	204	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2556"	2015	205	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2557"	2015	206	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2558"	2015	207	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2559"	2015	208	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2560"	2015	209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2561"	2015	210	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2562"	2015	211	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2563"	2015	212	1	2015-05-17	"ok"	0	900.91	"ok"	3	"ok"	3	37	30	30	137	0
"2564"	2015	213	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2565"	2015	214	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2566"	2015	215	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2567"	2015	216	1	2015-05-10	"ok"	0	519.45	"ok"	5	"ok"	2	23	14	14	130	0
"2568"	2015	217	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2569"	2015	219	1	2015-05-14	"ok"	1	395.81	"ok"	3	"ok"	0	0	0	0	NA	NA
"2570"	2015	220	1	2015-05-12	"ok"	0	1030.59	"ok"	6	"ok"	1	10	3	3	132	0
"2571"	2015	221	1	2015-05-18	"ok"	0	352.76	"ok"	4	"ok"	2	19	10	10	138	0
"2572"	2015	222	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2573"	2015	223	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2574"	2015	224	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2575"	2015	225	1	NA	"impute"	0	NA	"impute"	3	"ok"	0	0	0	0	142	1
"2576"	2015	226	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2577"	2015	227	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2578"	2015	228	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2579"	2015	229	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2580"	2015	230	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2581"	2015	231	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2582"	2015	232	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2583"	2015	233	1	2015-05-19	"ok"	0	521.97	"ok"	3	"ok"	1	10	9	9	139	0
"2584"	2015	234	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2585"	2015	235	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2586"	2015	236	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2587"	2015	237	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2588"	2015	238	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2589"	2015	239	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2590"	2015	240	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2591"	2015	241	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2592"	2015	242	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2593"	2015	243	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2594"	2015	244	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2595"	2015	245	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2596"	2015	246	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2597"	2015	247	1	NA	"impute"	1	759.67	"ok"	2	"ok"	0	0	0	0	132	1
"2598"	2015	248	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2599"	2015	249	1	NA	"impute"	1	740.57	"ok"	NA	"impute"	0	0	0	0	NA	NA
"2600"	2015	250	1	2015-05-20	"ok"	0	594.43	"ok"	2	"ok"	1	11	3	2.0002677745	140	0
"2601"	2015	251	1	NA	"impute"	0.5	NA	"impute"	2	"ok"	0	0	0	0	140	1
"2602"	2015	252	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2603"	2015	253	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2604"	2015	300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2605"	2015	301	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2606"	2015	302	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2607"	2015	303	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2608"	2015	304	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2609"	2015	305	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2610"	2015	306	1	NA	"impute"	1	341.65	"ok"	5	"ok"	0	0	0	0	126	1
"2611"	2015	306	1	NA	"impute"	1	341.65	"ok"	5	"ok"	0	0	0	0	122	1
"2612"	2015	307	1	NA	"impute"	0	353.24	"ok"	3	"ok"	0	0	0	0	126	1
"2613"	2015	307	1	NA	"impute"	0	353.24	"ok"	3	"ok"	0	0	0	0	132	1
"2614"	2015	308	1	2015-05-21	"ok"	0	998.77	"ok"	4	"ok"	2	23	9	9	141	0
"2615"	2015	309	1	2015-05-11	"ok"	0	833.23	"ok"	6	"ok"	0	0	0	0	NA	NA
"2616"	2015	310	1	2015-05-25	"ok"	0	1129.25	"ok_m"	2	"ok"	1	3	2	2	145	0
"2617"	2016	2	1	2016-05-08	"ok"	1	320.96	""	13	"ok"	0	0	0	0	NA	NA
"2618"	2016	3	1	2016-05-10	"ok"	0.5	246.14	""	18	"ok"	1	11	7	7	NA	NA
"2619"	2016	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2620"	2016	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2621"	2016	7	1	2016-05-17	"ok"	0	417.95	""	1	"ok"	0	0	0	0	NA	NA
"2622"	2016	8	1	2016-05-14	"ok"	0	201.34	""	6	"ok"	0	0	0	0	NA	NA
"2623"	2016	9	1	2016-05-10	"ok"	0	211.25	""	6	"ok"	6	77	36	24.0032132945	NA	NA
"2624"	2016	10	1	2016-05-08	"ok"	0	378.81	""	52	"ok"	14	164	55	30.9581455622	NA	NA
"2625"	2016	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2626"	2016	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2627"	2016	13	1	2016-05-08	"ok"	0	711.03	""	45	"ok"	10	138	59	46.0702694826	NA	NA
"2628"	2016	14	1	2016-05-11	"ok"	0	270.58	""	4	"ok"	0	0	0	0	NA	NA
"2629"	2016	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2630"	2016	16	1	2016-05-08	"ok"	1	260.18	"ok"	20	"ok"	4	57	17	8.9322835644	NA	NA
"2631"	2016	17	1	2016-05-16	"ok"	1	246.14	""	2	"ok"	0	0	0	0	NA	NA
"2632"	2016	18	1	2016-05-11	"ok"	0	120.46	""	4	"ok"	1	14	5	5	NA	NA
"2633"	2016	19	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2634"	2016	20	1	2016-05-11	"ok"	0	296.93	""	15	"ok"	5	71	19	13.7963718797	NA	NA
"2635"	2016	21	1	2016-05-12	"ok"	0	651.89	"ok_m"	46	"ok"	8	114	43	32.4067597641	NA	NA
"2636"	2016	22	1	2016-05-11	"ok"	1	494.89	"ok_m"	3	"ok"	0	0	0	0	NA	NA
"2637"	2016	23	1	2016-05-10	"ok"	1	270.58	""	7	"ok"	0	0	0	0	NA	NA
"2638"	2016	24	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2639"	2016	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2640"	2016	26	1	2016-05-15	"ok"	0.2307692308	452.52	""	13	"ok"	3	58	20	10.8907073443	NA	NA
"2641"	2016	27	1	2016-05-12	"ok"	0	144.56	""	11	"ok"	2	24	11	11	NA	NA
"2642"	2016	29	1	2016-05-11	"ok"	0	247.45	""	8	"ok"	3	39	22	14.1382614251	NA	NA
"2643"	2016	30	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2644"	2016	31	1	2016-05-10	"ok"	0	270.77	""	13	"ok"	3	38	16	12.7373634037	NA	NA
"2645"	2016	33	1	2016-05-08	"ok"	0	270.58	""	13	"ok"	5	74	32	14.4142182354	NA	NA
"2646"	2016	34	1	2016-05-12	"ok"	0	205.12	""	3	"ok"	2	26	15	10.0013388727	NA	NA
"2647"	2016	35	1	2016-05-12	"ok"	0	296.93	""	15	"ok"	6	80	28	26.8095397909	NA	NA
"2648"	2016	36	1	2016-05-13	"ok"	0	287.17	""	11	"ok"	5	49	28	25.6697951382	NA	NA
"2649"	2016	37	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2650"	2016	38	1	2016-05-06	"ok"	0	385.15	""	7	"ok"	0	0	0	0	NA	NA
"2651"	2016	39	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2652"	2016	40	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2653"	2016	43	1	2016-05-12	"ok"	0	507.88	""	12	"ok"	7	94	31	17.9024628761	NA	NA
"2654"	2016	46	1	2016-05-12	"ok"	0	181.07	"ok_m"	11	"ok"	1	14	8	5.0706799606	NA	NA
"2655"	2016	47	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2656"	2016	48	1	2016-05-05	"ok"	0	324.69	""	43	"ok"	2	24	12	5.3374321397	NA	NA
"2657"	2016	49	1	2016-05-12	"ok"	0	748.02	"ok"	4	"ok"	2	27	10	5.4453536721	NA	NA
"2658"	2016	50	0	NA	NA	NA	NA	""	NA	NA	NA	NA	NA	NA	NA	NA
"2659"	2016	52	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2660"	2016	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2661"	2016	54	1	2016-05-09	"ok"	0	270.77	"ok"	25	"ok"	12	142	27	15.7288432357	NA	NA
"2662"	2016	55	1	2016-05-12	"ok"	0	167.78	""	10	"ok"	1	10	4	4	NA	NA
"2663"	2016	56	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2664"	2016	57	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2665"	2016	59	1	2016-05-09	"ok"	0	150.89	""	12	"ok"	4	51	21	14.8361927316	NA	NA
"2666"	2016	60	1	2016-05-09	"ok"	0	260.18	""	19	"ok"	9	134	47	39.212378994	NA	NA
"2667"	2016	61	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2668"	2016	63	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2669"	2016	75	1	NA	"impute"	1	NA	"impute"	45	"ok"	0	0	0	0	NA	NA
"2670"	2016	84	1	2016-05-15	"ok"	0	120.46	""	2	"ok"	0	0	0	0	NA	NA
"2671"	2016	85	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2672"	2016	90	1	2016-05-07	"ok"	1	270.77	""	27	"ok"	2	26	16	13.7431822094	NA	NA
"2673"	2016	91	1	2016-05-12	"ok"	0	120.46	""	7	"ok"	2	21	9	6.0008033236	NA	NA
"2674"	2016	92	1	2016-05-09	"ok"	0	287.17	""	31	"ok"	7	90	27	16.452751989	NA	NA
"2675"	2016	93	1	2016-05-10	"ok"	0	452.52	""	16	"ok"	7	96	47	20.5481981971	NA	NA
"2676"	2016	94	1	2016-05-15	"ok"	0	185.85	""	3	"ok"	1	10	5	3.9203852938	NA	NA
"2677"	2016	95	1	2016-05-08	"ok"	0	488.91	"ok_m"	56	"ok"	10	210	45	18.4601516365	NA	NA
"2678"	2016	96	1	2016-05-18	"ok"	0	320.96	"ok"	1	"ok"	1	11	4	1.6080619679	NA	NA
"2679"	2016	97	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2680"	2016	98	1	2016-05-07	"ok"	0	507.88	""	20	"ok"	6	79	22	14.1382614251	NA	NA
"2681"	2016	99	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2682"	2016	100	1	2016-05-10	"ok"	0	247.45	""	14	"ok"	4	47	10	6.1487026638	NA	NA
"2683"	2016	101	1	2016-05-13	"ok"	0	296.93	"ok"	6	"ok"	2	22	10	7.8407705877	NA	NA
"2684"	2016	102	1	2016-05-13	"ok"	0.25	361.02	"ok"	9	"ok"	4	43	14	9.8907951544	NA	NA
"2685"	2016	103	1	2016-05-12	"ok"	0	377.1	""	7	"ok"	5	69	23	7.9985466703	NA	NA
"2686"	2016	104	1	2016-05-14	"ok"	1	NA	"impute"	NA	"impute"	0	0	0	0	NA	NA
"2687"	2016	106	1	2016-05-05	"ok"	1	NA	"impute"	30	"ok"	1	13	10	10	NA	NA
"2688"	2016	107	1	2016-05-12	"ok"	0	270.58	""	9	"ok"	0	0	0	0	NA	NA
"2689"	2016	108	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2690"	2016	109	1	2016-05-08	"ok"	0.9642857143	270.58	""	28	"ok"	0	0	0	0	NA	NA
"2691"	2016	110	1	2016-05-08	"ok"	0	324.69	""	12	"ok"	2	27	18	6.540774345	NA	NA
"2692"	2016	111	1	2016-05-07	"ok"	1	452.52	""	43	"ok"	1	16	6	6	NA	NA
"2693"	2016	112	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2694"	2016	113	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2695"	2016	114	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2696"	2016	115	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2697"	2016	116	1	2016-05-13	"ok"	0	247.45	""	4	"ok"	3	36	20	9.0774790637	NA	NA
"2698"	2016	117	1	2016-05-12	"ok"	0	128.23	""	16	"ok"	4	51	21	11.770763511	NA	NA
"2699"	2016	118	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2700"	2016	119	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2701"	2016	120	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2702"	2016	121	0	NA	NA	NA	205.12	"ok"	NA	NA	NA	NA	NA	NA	NA	NA
"2703"	2016	122	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2704"	2016	123	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2705"	2016	124	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2706"	2016	125	0	NA	NA	NA	348.29	"ok"	NA	NA	NA	NA	NA	NA	NA	NA
"2707"	2016	126	1	2016-05-13	"ok"	0	120.46	""	7	"ok"	1	11	6	6	NA	NA
"2708"	2016	127	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2709"	2016	128	1	2016-05-22	"ok"	0	295.07	"ok"	4	"ok"	2	25	9	4.5810914913	NA	NA
"2710"	2016	129	1	2016-05-11	"ok"	0	354.08	""	15	"ok"	4	51	24	12.4240129668	NA	NA
"2711"	2016	130	1	2016-05-07	"ok"	0	246.14	""	11	"ok"	2	20	10	5.4453536721	NA	NA
"2712"	2016	131	1	2016-05-21	"ok"	0	452.52	""	9	"ok"	1	11	4	2.1781414689	NA	NA
"2713"	2016	132	1	2016-05-25	"ok"	1	185.85	""	7	"ok"	0	0	0	0	NA	NA
"2714"	2016	133	1	2016-05-11	"ok"	0.8333333333	346.42	"ok"	18	"ok"	1	8	3	2.0002677745	NA	NA
"2715"	2016	134	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2716"	2016	135	1	2016-05-09	"ok"	0	348.29	""	15	"ok"	0	0	0	0	NA	NA
"2717"	2016	136	1	2016-05-16	"ok"	1	NA	"impute"	NA	"impute"	0	0	0	0	NA	NA
"2718"	2016	137	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2719"	2016	138	1	2016-05-16	"ok"	1	150.89	""	10	"ok"	0	0	0	0	NA	NA
"2720"	2016	211	1	2016-05-14	"ok"	0	236.05	"ok_m"	4	"ok"	2	24	8	4.3562829377	NA	NA
"2721"	2016	212	1	2016-05-08	"ok"	0	590.14	"ok_m"	38	"ok"	8	110	62	48.0441271978	NA	NA
"2722"	2016	213	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2723"	2016	214	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2724"	2016	215	1	2016-05-08	"ok"	0	225.64	""	12	"ok"	4	52	23	23	NA	NA
"2725"	2016	216	1	2016-05-24	"ok"	1	417.95	""	5	"ok"	0	0	0	0	NA	NA
"2726"	2016	217	1	2016-05-12	"ok"	0	185.85	""	17	"ok"	3	34	8	4.3562829377	NA	NA
"2727"	2016	219	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2728"	2016	220	1	2016-05-08	"ok"	0	167.78	"ok"	9	"ok"	3	39	19	12.1395278513	NA	NA
"2729"	2016	221	1	2016-05-07	"ok"	0	346.42	""	55	"ok"	7	107	32	28.551136945	NA	NA
"2730"	2016	222	1	2016-05-21	"ok"	0	225.64	"ok"	4	"ok"	6	80	18	8.5646007621	NA	NA
"2731"	2016	223	1	2016-05-11	"ok"	0	167.78	""	10	"ok"	0	0	0	0	NA	NA
"2732"	2016	224	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2733"	2016	225	1	2016-05-17	"ok"	1	225.64	""	4	"ok"	0	0	0	0	NA	NA
"2734"	2016	226	1	2016-05-08	"ok"	0	247.45	""	14	"ok"	2	23	12	5.9055557708	NA	NA
"2735"	2016	227	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2736"	2016	228	1	2016-05-11	"ok"	1	270.58	""	8	"ok"	0	0	0	0	NA	NA
"2737"	2016	229	1	2016-05-10	"ok"	0	385.15	""	17	"ok"	5	62	24	21.6863779343	NA	NA
"2738"	2016	230	1	2016-05-10	"ok"	1	385.15	""	16	"ok"	0	0	0	0	NA	NA
"2739"	2016	231	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2740"	2016	232	1	2016-05-11	"ok"	0	270.58	""	7	"ok"	4	52	23	21.8151148065	NA	NA
"2741"	2016	233	1	2016-05-13	"ok"	0	346.42	""	26	"ok"	7	85	40	28.6298719633	NA	NA
"2742"	2016	234	1	2016-05-12	"ok"	0	167.78	""	3	"ok"	2	23	13	11.8387342584	NA	NA
"2743"	2016	235	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2744"	2016	236	1	2016-05-08	"ok"	0	185.85	""	16	"ok"	3	63	16	6.9389228455	NA	NA
"2745"	2016	237	1	2016-05-12	"ok"	0	256.77	"ok_m"	8	"ok"	5	68	32	18.7995239856	NA	NA
"2746"	2016	238	1	2016-05-24	"ok"	0	354.08	""	2	"ok"	0	0	0	0	NA	NA
"2747"	2016	240	0	2016-05-16	"ok"	NA	167.78	""	NA	NA	NA	NA	NA	NA	NA	NA
"2748"	2016	241	1	2016-05-09	"ok"	0	296.93	""	16	"ok"	8	91	33	15.2277875581	NA	NA
"2749"	2016	242	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2750"	2016	243	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2751"	2016	244	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2752"	2016	245	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2753"	2016	246	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2754"	2016	247	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2755"	2016	248	1	2016-05-10	"ok"	0	225.64	""	11	"ok"	5	60	17	10.3044430674	NA	NA
"2756"	2016	249	1	2016-05-24	"ok"	0	377.1	""	4	"ok"	2	23	12	7.230533034	NA	NA
"2757"	2016	250	1	2016-05-10	"ok"	0	570.4	""	41	"ok"	10	142	50	41.1578070919	NA	NA
"2758"	2016	251	1	2016-05-14	"ok"	0	417.95	""	14	"ok"	5	77	29	13.6390187491	NA	NA
"2759"	2016	252	1	2016-05-12	"ok"	0	205.12	""	4	"ok"	0	0	0	0	NA	NA
"2760"	2016	253	1	2016-05-09	"ok"	1	407.43	""	19	"ok"	0	0	0	0	NA	NA
"2761"	2016	300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2762"	2016	301	1	2016-05-09	"ok"	0.2727272727	346.42	""	44	"ok"	8	104	35	35	NA	NA
"2763"	2016	303	1	2016-05-06	"ok"	0	295.07	""	23	"ok"	3	35	14	11.7669511413	NA	NA
"2764"	2016	304	1	2016-05-08	"ok"	0	223.02	""	10	"ok"	4	54	15	6.1533838788	NA	NA
"2765"	2016	305	1	2016-05-13	"ok"	0	320.96	""	8	"ok"	1	12	6	4.0005355491	NA	NA
"2766"	2016	306	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2767"	2016	307	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2768"	2016	307	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2769"	2016	308	1	2016-05-07	"ok"	0	162.16	"ok"	14	"ok"	2	25	3	3	NA	NA
"2770"	2016	309	1	2016-05-17	"ok"	0	583.13	"ok"	5	"ok"	2	26	15	10.8455134258	NA	NA
"2771"	2016	310	1	2016-05-10	"ok"	0.5357142857	246.14	"ok"	13	"ok"	5	60	24	18.6281441992	NA	NA
"2772"	2016	339	1	2016-05-19	"ok"	1	225.64	""	5	"ok"	0	0	0	0	NA	NA
"2773"	2016	401	1	2016-05-14	"ok"	1	247.45	""	12	"ok"	0	0	0	0	NA	NA
"2774"	2016	402	1	2016-05-10	"ok"	1	348.29	""	6	"ok"	1	12	5	5	NA	NA
"2775"	2016	403	1	2016-05-16	"ok"	1	583.13	""	3	"ok"	0	0	0	0	NA	NA
"2776"	2016	404	1	2016-05-16	"ok"	1	583.13	""	3	"ok"	0	0	0	0	NA	NA
"2777"	2016	405	1	2016-05-09	"ok"	1	246.14	"ok"	20	"ok"	3	41	11	11	NA	NA
"2778"	2016	406	1	2016-05-12	"ok"	1	162.16	""	10	"ok"	0	0	0	0	NA	NA
"2779"	2016	407	1	2016-05-06	"ok"	0	149.6	"ok"	15	"ok"	5	60	20	11.5726284086	NA	NA
"2780"	2016	408	1	2016-05-07	"ok"	0	225.64	""	6	"ok"	2	23	12	7.230533034	NA	NA
"2781"	2016	409	1	2016-05-07	"ok"	0	377.1	""	15	"ok"	9	115	58	43.2451726842	NA	NA
"2782"	2016	410	1	2016-05-07	"ok"	1	180.51	"ok_m"	31	"ok"	0	0	0	0	NA	NA
"2783"	2016	411	1	2016-05-09	"ok"	0	225.64	""	19	"ok"	4	73	21	15.7203744586	NA	NA
"2784"	2016	412	1	2016-05-14	"ok"	0	167.78	""	3	"ok"	1	10	9	9	NA	NA
