year	id	data	FFD_corr	vernal	FFD_action	grazing	shoot_vol	shoot_vol_action	cum_n_fl	cum_n_fl_action	n_fr	n_ovules	total_n_seeds	total_n_intact_seeds
2014	188	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	189	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	190	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	191	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	192	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	193	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	194	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	195	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	196	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	197	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	198	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	199	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	200	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	201	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	202	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	203	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	204	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	205	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	206	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	207	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	208	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	209	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	210	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	211	1	03/05/2014	20/03/14 16:59	ok	0	2723,81955881	ok	21	ok	3	38	12	8,891813444
2014	212	1	NA	20/03/14 16:59	impute	1	816,5643333174	ok	3	ok	0	0	0	0
2014	213	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	214	1	11/05/2014	20/03/14 16:59	ok	0	2161,719694759	ok	13	ok	0	0	0	0
2014	215	1	NA	20/03/14 16:59	impute	1	505,2482093099	ok	3	ok	1	16	8	8
2014	216	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	217	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	219	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	220	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	221	1	18/05/2014	20/03/14 16:59	ok	0	1059,462852515	ok	4	ok	2	22	12	12
2014	222	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	223	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	224	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	225	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	226	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	227	1	10/05/2014	20/03/14 16:59	ok	0	505,109193835	ok	3	ok	2	20	8	8
2014	228	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	229	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	230	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	231	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	232	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	233	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	234	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	235	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	236	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	237	1	12/05/2014	20/03/14 16:59	ok	0	386,0916840297	ok	3	ok	1	13	4	4
2014	238	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	239	1	18/05/2014	20/03/14 16:59	ok	0	659,1501210203	ok	4	ok	0	0	0	0
2014	240	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	241	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	242	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	243	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	244	1	NA	20/03/14 16:59	impute	1	229,5875911243	ok	2	ok	1	12	2	2
2014	245	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	246	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	247	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	248	1	NA	20/03/14 16:59	impute	0	464,62270391	ok	3	ok	0	0	0	0
2014	249	1	25/05/2014	20/03/14 16:59	ok	0	505,109193835	ok	3	ok	0	0	0	0
2014	250	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	251	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	252	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	253	0	NA	20/03/14 16:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	300	1	12/05/2014	20/03/14 16:59	ok	0	317,6904155016	ok	2	ok	0	0	0	0
2014	301	1	NA	20/03/14 16:59	impute	1	646,9984406362	ok	2	ok	1	7	3	3
2014	302	1	13/05/2014	20/03/14 16:59	ok	0	515,8813223451	ok	6	ok	0	0	0	0
2014	303	1	15/05/2014	20/03/14 16:59	ok	1	NA	impute	5	ok	0	0	0	0
2014	304	1	12/05/2014	20/03/14 16:59	ok	0	817,3378719685	ok	4	ok	1	10	2	2
2014	305	1	14/05/2014	20/03/14 16:59	ok	0	735,6164862087	ok	4	ok	0	0	0	0
2015	1	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	2	1	28/04/2015	20/03/15 22:48	ok	1	1172,97	ok_m	18	ok	0	0	0	0
2015	3	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	4	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	5	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	6	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	7	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	8	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	9	1	NA	20/03/15 22:48	impute	1	359,13	ok_m	1	ok	0	0	0	0
2015	10	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	11	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	12	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	13	1	05/05/2015	20/03/15 22:48	ok	0,5	1288,02	ok_m	6	ok	3	27	7	7
2015	14	1	10/05/2015	20/03/15 22:48	ok	0	354,09	ok	6	ok	2	25	15	15
2015	15	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	16	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	17	1	16/05/2015	20/03/15 22:48	ok	0	611,71	ok	6	ok	2	25	8	8
2015	18	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	19	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	20	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	21	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	22	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	23	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	24	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	25	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	26	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	27	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	28	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	29	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	30	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	31	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	32	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	33	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	34	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	35	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	36	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	37	1	NA	20/03/15 22:48	impute	1	881,00	ok	1	ok	0	0	0	0
2015	38	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	39	1	17/05/2015	20/03/15 22:48	ok	0	1054,27	ok	8	ok	2	25	20	20
2015	40	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	41	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	42	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	43	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	44	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	45	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	46	1	02/05/2015	20/03/15 22:48	ok	0	957,37	ok_m	10	ok	0	0	0	0
2015	47	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	48	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	49	1	05/05/2015	20/03/15 22:48	ok	0	2704,11	ok_m	6	ok	3	29	16	16
2015	50	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	51	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	52	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	53	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	54	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	55	1	NA	20/03/15 22:48	impute	1	730,17	ok	17	ok	0	0	0	0
2015	56	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	57	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	58	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	59	1	NA	20/03/15 22:48	impute	1	1211,74	ok	5	ok	0	0	0	0
2015	60	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	61	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	62	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	63	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	64	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	65	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	66	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	67	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	68	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	69	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	70	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	71	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	72	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	73	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	74	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	75	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	76	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	77	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	78	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	79	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	80	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	81	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	82	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	83	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	84	1	NA	20/03/15 22:48	impute	0,5	1104,15	ok	2	ok	0	0	0	0
2015	85	1	03/05/2015	20/03/15 22:48	ok	1	297,06	ok	7	ok	0	0	0	0
2015	86	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	87	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	88	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	89	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	90	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	91	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	92	1	19/05/2015	20/03/15 22:48	ok	0	264,69	ok	2	ok	2	18	17	17
2015	93	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	94	1	NA	20/03/15 22:48	impute	1	870,44	ok	9	ok	0	0	0	0
2015	95	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	96	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	97	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	98	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	99	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	100	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	101	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	102	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	103	1	18/05/2015	20/03/15 22:48	ok	0	481,88	ok	4	ok	2	19	8	8
2015	104	1	17/05/2015	20/03/15 22:48	ok	0	135,02	ok	3	ok	3	36	19	19
2015	105	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	106	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	107	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	108	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	109	1	NA	20/03/15 22:48	impute	1	3694,82	ok	5	ok	0	0	0	0
2015	110	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	111	1	NA	20/03/15 22:48	impute	0,5	1895,90	ok	4	ok	1	7	6	6
2015	112	1	09/05/2015	20/03/15 22:48	ok	0	508,05	ok	6	ok	5	54	23	23
2015	113	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	114	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	115	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	116	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	117	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	118	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	119	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	120	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	121	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	122	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	123	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	124	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	125	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	126	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	127	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	128	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	129	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	130	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	131	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	132	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	133	1	04/05/2015	20/03/15 22:48	ok	0	973,89	ok	11	ok	8	86	29	28
2015	134	1	25/05/2015	20/03/15 22:48	ok	0	524,00	ok	4	ok	0	0	0	0
2015	135	1	NA	20/03/15 22:48	impute	0	NA	impute	2	ok	0	0	0	0
2015	136	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	137	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	138	1	NA	20/03/15 22:48	impute	0	NA	impute	10	ok	0	0	0	0
2015	139	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	140	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	141	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	142	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	143	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	144	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	145	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	146	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	147	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	148	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	149	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	150	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	151	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	152	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	153	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	154	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	155	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	156	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	157	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	158	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	159	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	160	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	161	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	162	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	163	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	164	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	165	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	166	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	167	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	168	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	169	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	170	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	171	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	172	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	173	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	174	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	175	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	176	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	177	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	178	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	179	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	180	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	181	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	182	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	183	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	184	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	185	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	186	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	187	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	188	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	189	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	190	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	191	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	192	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	193	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	194	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	195	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	196	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	197	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	198	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	199	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	200	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	201	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	202	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	203	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	204	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	205	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	206	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	207	0	NA	20/03/15 22:48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
